Animal_ID	Sex	Batch	Adrenals.Experimenter	Adrenals.Date.Day	Adrenals.Date.Month	Adrenals.Date.Year	Adrenals.Date.Day_of_Year	Adrenals.Delay	Bioch.Date.Year	Bioch.Date.Month	Bioch.Date.Day_of_Year	Bioch.BloodSplit.Time.On_Ice	Bioch.Frozen	Bioch.Equipment	FACS.Date.Month	FACS.Date.Year	FACS.Date.Day_of_Year	FACS.Delay	Haem.Date.Year	Haem.Date.Month	Haem.Date.Day_of_Year	Hypoxia.Chamber	Hypoxia.Task.Age	Hypoxia.Cage.Density	Hypoxia.Date.Year	Hypoxia.Date.Month	Hypoxia.Date.Day_of_Year	Hypoxia.Time.Hour.Minute	Hypoxia.CageDensity.7days	Hypoxia.Experimenter	Muscles.Experimenter	Muscles.Date.Year	Muscles.Date.Month	Muscles.Date.Day_of_Year	Muscles.Delay	PST.Task.Age	PST.Cage.Density	PST.Beaker	PST.CageDensity.7days	PST.Experimenter	PST.Date.Year	PST.Date.Month	PST.Date.Day_of_Year	PST.Time.Hour.Minute	WH.Task.Age	WH.Cage.Density	WH.Experimenter	WH.Date.Year	WH.Date.Month	WH.Date.Day_of_Year	WH.Measure.Date.Year	WH.Measure.Date.Month	WH.Measure.Date.Day_of_Year	WH.Measure.Delay	WH.Measure.Experimenter	Brain.Section_Number	Brain.Experimenter	Brain.Protocol	Cardio.Task.Age	Cardio.Cage.Density	Cardio.Date.Year	Cardio.Date.Month	Cardio.Date.Day_of_Year	Cardio.ECG.Experimenter	Cardio.Echo.Experimenter	Diss.Task.Age	Diss.Project.Order	Diss.Date.Year	Diss.Date.Month	Diss.Date.Day_of_Year	Diss.CullTime.Hour.Minute	Diss.BloodSplit.Experimenter	Diss.BloodSplit.Time.Hour.Minute	Diss.Experimenter.CardiacPuncture	Diss.Experimenter.CardiacDissection	Diss.Experimenter.1	Diss.Experimenter.2	Diss.Birth.Date.Year	Diss.Birth.Date.Month	Diss.Birth.Date.Day_of_Year	Diss.Import.Date.Year	Diss.Import.Date.Month	Diss.Import.Date.Day_of_Year	Diss.Transfer.Date.Year	Diss.Transfer.Date.Month	Diss.Transfer.Date.Day_of_Year	Diss.Cull.Date.Year	Diss.Cull.Date.Month	Diss.Cull.Date.Day_of_Year	Diss.Breeder.Time	Diss.Quarantine.Time	EPM.Task.Age	EPM.Cage.Density	EPM.Date.Year	EPM.Date.Month	EPM.Date.Day_of_Year	EPM.Experimenter	FC.Cage.Density	FC.CageDensity.7days	FC.Experimenter.Training	FC.Experimenter.ContextCue	FC.TrainingDate.Year	FC.TrainingDate.Month	FC.TrainingDate.Day_of_Year	FC.TrainingTime.Hour.Minute	FC.ContextTime.Hour.Minute	FC.Box.Cue	FC.CueTime.Hour.Minute	Micronucleus.Date.Year	Micronucleus.Date.Month	Micronucleus.Delay	Micronucleus.Date.Day_of_Year	Micronucleus.Timing	Micronucleus.Experimenter	Neo.Task.Age	Neo.Cage.Density	Neo.Date.Year	Neo.Date.Month	Neo.Date.Day_of_Year	Neo.Time.Hour.Minute	Neo.Experimenter	Neo.Cage.7days	Neo.CageDensity.7days	Neuro.Staining.batch	Neuro.Staining.2015	Neuro.Ki67.Date.Year	Neuro.Ki67.Date.Month	Neuro.Ki67.Date.Day_of_Year	Neuro.Ki67.Delay	Neuro.DCX.Date.Year	Neuro.DCX.Date.Month	Neuro.DCX.Date.Day_of_Year	Neuro.DCX.Delay	Neuro.Experimenter	Neuro.Nb_slices_Ki67	Neuro.Nb_slices_DCX	OFT.Task.Age	OFT.Cage.Density	OFT.Date.Year	OFT.Date.Month	OFT.Date.Day_of_Year	OFT.Time.Hour.Minute	OFT.Experimenter	PAS.Cage.Density	PAS.Date.Year	PAS.Date.Month	PAS.Date.Day_of_Year	PAS.Experimenter	PAS.Chamber	Serotonin.Date.Year	Serotonin.Date.Month	Serotonin.Delay	Serotonin.Date.Day_of_Year	Serotonin.Operator	Serotonin.Coagulated	Sleep.Task.Age	Sleep.CageDensity.7days	Sleep.Experimenter	Sleep.Date.Year	Sleep.Date.Month	Sleep.Date.Day_of_Year	Sleep.Cage	Sleep.Light	SPPI.Task.Age	SPPI.Cage.Density	SPPI.CageDensity.7days	SPPI.Experimenter	SPPI.Date.Year	SPPI.Date.Month	SPPI.Date.Day_of_Year	SPPI.Box
Q_CFW-SW/113.0e	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	135	Fresh	AU680	Jul	2011	0.999410634245505	0	NA	NA	NA	Site1	131	3	2011	Jun	0.997643231686006	9.8	3	1804	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker2	3	3641281	2011	Jun	0.995545794196038	13.5833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	8.41666666666667	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	10.95	10.05	Box1	14.4833333333333	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.48333333333333	1804	3903389	3	59	old	2014	Oct	0.697944154766344	1185	2014	Oct	0.679273338897293	1188	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	8.98333333333333	3641281	3	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	5	0	120	3	3	1804	2011	Jun	0.986730579311981	1
Q_CFW-SW/113.0f	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	127	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site2	131	3	2011	Jun	0.997643231686006	9.8	3	1804	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker3	3	3641281	2011	Jun	0.995545794196038	13.5833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	8.55	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	10.95	10.05	Box2	14.4833333333333	NA	NA	NA	NA	NA	NA	117	3	2011	Jun	0.982222856682841	7.53333333333333	1804	3903389	3	59	old	2014	Oct	0.697944154766344	1185	2014	Oct	0.679273338897293	1188	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	9.08333333333333	3641281	3	2011	Jun	0.978855685095358	3641281	3	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	6	0	120	3	3	1804	2011	Jun	0.986730579311981	2
Q_CFW-SW/113.0g	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	NA	Fresh	AU680	Jul	2011	0.999410634245505	0	NA	NA	NA	Site3	131	3	2011	Jun	0.997643231686006	9.8	3	1804	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker1	3	3641281	2011	Jun	0.995545794196038	13.7166666666667	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	8.71666666666667	NA	NA	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	10.95	10.05	Box3	14.4833333333333	NA	NA	NA	NA	NA	NA	117	3	2011	Jun	0.982222856682841	7.58333333333333	1804	3903393	3	59	old	2014	Oct	0.697944154766344	1185	2014	Oct	0.679273338897293	1188	Nasrin	8	3	114	3	2011	Jun	0.977063856483351	9.2	3641281	3	2011	Jun	0.978855685095358	3641281	1	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	7	0	120	3	3	1804	2011	Jun	0.986730579311981	3
Q_CFW-SW/113.0h	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	NA	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site4	131	3	2011	Jun	0.997643231686006	9.81666666666667	3	1804	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker2	3	3641281	2011	Jun	0.995545794196038	13.7166666666667	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	8.88333333333333	NA	NA	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	10.95	10.05	Box4	14.4833333333333	NA	NA	NA	NA	NA	NA	117	3	2011	Jun	0.982222856682841	7.65	1804	3903393	3	59	old	2014	Oct	0.697944154766344	1185	2014	Oct	0.679273338897293	1188	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	9.3	3641281	3	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	8	0	120	3	3	1804	2011	Jun	0.986730579311981	4
Q_CFW-SW/113.0i	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	96	Fresh	AU680	Jul	2011	0.999410634245505	0	NA	NA	NA	Site1	131	3	2011	Jun	0.997643231686006	12.0666666666667	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker3	3	3641281	2011	Jun	0.995545794196038	13.7166666666667	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.06666666666667	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.25	10.2333333333333	Box1	14.6833333333333	2012	Jan	187.041666666667	0.0771754621266463	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.7	1804	3903393	3	59	old	2014	Oct	0.697944154766344	1185	2014	Oct	0.679273338897293	1188	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	9.41666666666667	3641281	3	2011	Jun	0.978855685095358	3641281	3	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	9	0	120	3	3	1804	2011	Jun	0.986730579311981	1
Q_CFW-SW/113.0j	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	88	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site2	131	3	2011	Jun	0.997643231686006	12.0666666666667	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker1	3	3641281	2011	Jun	0.995545794196038	13.8333333333333	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	2	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.2	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999079166895115	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.25	10.2333333333333	Box2	14.6833333333333	2012	Jan	187.041666666667	0.0771754621266463	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.76666666666667	1804	3903390	3	62	old	2014	Oct	0.529433891218185	1210.04166666667	2014	Oct	0.529433891218185	1210.04166666667	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	9.51666666666667	3641281	3	2011	Jun	0.978855685095358	3641281	1	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	10	0	120	3	3	1804	2011	Jun	0.986730579311981	2
Q_CFW-SW/113.0k	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	81	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site3	131	3	2011	Jun	0.997643231686006	12.0833333333333	3	3641052	NA	NA	NA	NA	NA	128	3	Beaker2	3	3641281	2011	Jun	0.995545794196038	13.8333333333333	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.31666666666667	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.25	10.2333333333333	Box3	14.6833333333333	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.83333333333333	1804	3903390	3	62	old	2014	Oct	0.529433891218185	1210.04166666667	2014	Oct	0.529433891218185	1210.04166666667	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	9.63333333333333	3641281	3	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	11	0	120	3	3	1804	2011	Jun	0.986730579311981	3
Q_CFW-SW/113.0l	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	75	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site4	131	3	2011	Jun	0.997643231686006	12.0833333333333	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker3	3	3641281	2011	Jun	0.995545794196038	13.8333333333333	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	2	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.41666666666667	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.25	10.2333333333333	Box4	14.6833333333333	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.9	1804	3903390	3	62	old	2014	Oct	0.529433891218185	1210.04166666667	2014	Oct	0.529433891218185	1210.04166666667	Nasrin	NA	4	114	3	2011	Jun	0.977063856483351	9.73333333333333	3641281	3	2011	Jun	0.978855685095358	3641281	3	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	12	0	120	3	3	1804	2011	Jun	0.986730579311981	4
Q_CFW-SW/113.0m	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	66	Fresh	AU680	Jul	2011	0.999410634245505	0	NA	NA	NA	Site1	131	3	2011	Jun	0.997643231686006	12.6666666666667	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker1	3	3641281	2011	Jun	0.995545794196038	13.9666666666667	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.56666666666667	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.6166666666667	10.4333333333333	Box1	14.9166666666667	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	7.98333333333333	1804	3903391	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	7	3	114	3	2011	Jun	0.977063856483351	10.55	3641281	3	2011	Jun	0.978855685095358	3641281	1	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	13	0	120	3	3	1804	2011	Jun	0.986730579311981	1
Q_CFW-SW/113.0n	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	59	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site2	131	3	2011	Jun	0.997643231686006	12.6666666666667	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker2	3	3641281	2011	Jun	0.995545794196038	13.9666666666667	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	4	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.68333333333333	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.6166666666667	10.4333333333333	Box2	14.9166666666667	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	8.01666666666667	1804	3903391	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	8	4	114	3	2011	Jun	0.977063856483351	10.65	3641281	3	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	14	0	120	3	3	1804	2011	Jun	0.986730579311981	2
Q_CFW-SW/113.0o	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	53	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site3	131	3	2011	Jun	0.997643231686006	12.6666666666667	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker3	3	3641281	2011	Jun	0.995545794196038	13.9833333333333	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	2	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.78333333333333	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.6166666666667	10.4333333333333	Box3	14.9166666666667	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	8.15	1804	3903391	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	8	3	114	3	2011	Jun	0.977063856483351	10.75	3641281	3	2011	Jun	0.978855685095358	3641281	3	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	15	0	120	3	3	1804	2011	Jun	0.986730579311981	3
Q_CFW-SW/113.0p	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	46	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site4	131	3	2011	Jun	0.997643231686006	12.6833333333333	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker1	3	3641281	2011	Jun	0.995545794196038	14.1	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	9.9	JN	10.6666666666667	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.6166666666667	10.4333333333333	Box4	14.9166666666667	2012	Jan	187.041666666667	0.0771754621266463	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	8.28333333333333	1804	3903392	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	8	3	114	3	2011	Jun	0.977063856483351	10.8833333333333	3641281	3	2011	Jun	0.978855685095358	3641281	1	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	16	0	120	3	3	1804	2011	Jun	0.986730579311981	4
Q_CFW-SW/113.0q	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	NA	Fresh	AU680	Jul	2011	0.999410634245505	0	NA	NA	NA	Site1	131	3	2011	Jun	0.997643231686006	13.2333333333333	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker2	3	3641281	2011	Jun	0.995545794196038	14.1	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	10	JN	NA	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.9333333333333	10.6333333333333	Box1	15.1166666666667	NA	NA	NA	NA	NA	NA	117	3	2011	Jun	0.982222856682841	8.41666666666667	1804	3903392	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	7	4	114	3	2011	Jun	0.977063856483351	10.9833333333333	3641281	3	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	17	0	120	3	3	1804	2011	Jun	0.986730579311981	1
Q_CFW-SW/113.0r	F	OBT46	Polinka	23	Feb	2012	0.447093792985114	232.041666666667	2011	Jul	0.999410634245505	164	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site2	131	3	2011	Jun	0.997643231686006	13.2333333333333	3	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	3	Beaker3	3	3641281	2011	Jun	0.995545794196038	14.1	110	3	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	3	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	10.1	JN	12.8333333333333	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	3	2011	Jun	0.975200040244583	3641052	3	3	3641052	3641052	2011	Jun	0.990584035457797	11.9333333333333	10.6333333333333	Box2	15.1166666666667	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	3	2011	Jun	0.982222856682841	8.46666666666667	1804	3903392	3	61	old	2014	Oct	0.572403972737815	1204	2014	Oct	0.572403972737815	1204	Nasrin	8	3	114	3	2011	Jun	0.977063856483351	11.1	3641281	3	2011	Jun	0.978855685095358	3641281	3	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	3	3641281	2011	Jul	0.99996316124771	18	0	120	3	3	1804	2011	Jun	0.986730579311981	2
Q_CFW-SW/114.0e	F	OBT46	NA	NA	NA	NA	NA	NA	2011	Jul	0.999410634245505	156	Fresh	AU680	Jul	2011	0.999410634245505	0	2011	Jul	0.999410634245505	Site3	131	2	2011	Jun	0.997643231686006	13.2333333333333	2	3641052	3	2012	Jan	0.221325284382433	204.041666666667	128	2	Beaker2	2	3641281	2011	Jun	0.995545794196038	14.2333333333333	110	2	1804	2011	Jun	0.969178065439254	2012	Feb	0.431672852473784	230.041666666667	Polinka	3	NASRIN	New	134	2	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	10.2333333333333	JN	12.8333333333333	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	2	2011	Jun	0.975200040244583	3641052	2	2	3641052	3641052	2011	Jun	0.990584035457797	11.9333333333333	10.6333333333333	Box4	15.1166666666667	2012	Jan	184.041666666667	0.0514787547703465	Same day	Rebecca	117	2	2011	Jun	0.982222856682841	8.65	1804	3903395	2	50	old	2014	Mar	0.558243722026865	978.041666666667	2014	Mar	0.565344673974743	979.041666666667	Polinka	8	4	114	2	2011	Jun	0.977063856483351	11.3333333333333	3641281	2	2011	Jun	0.978855685095358	3641281	2	2014	Dec	1256.04166666667	0.162366141330764	JC	NA	138	2	3641281	2011	Jul	0.99996316124771	19	0	120	2	2	1804	2011	Jun	0.986730579311981	3
Q_CFW-SW/114.0j	F	OBT46	NA	NA	NA	NA	NA	NA	2011	Jul	0.999410634245505	NA	Fresh	AU680	NA	NA	NA	NA	NA	NA	NA	Site4	131	2	2011	Jun	0.997643231686006	13.2333333333333	2	3641052	NA	NA	NA	NA	NA	128	2	Beaker1	2	3641281	2011	Jun	0.995545794196038	14.2333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134	2	2011	Jun	0.999079166895115	1804	1804	143	46	2011	Jul	0.999410634245505	NA	NA	NA	3641052	3641052	19543	1804	2011	Feb	0.36876293119226	2011	Apr	0.733885366432199	2011	May	0.947274472298717	2011	Jul	0.999410634245505	52	49	113	2	2011	Jun	0.975200040244583	3641052	2	2	3641052	3641052	2011	Jun	0.990584035457797	11.9333333333333	10.6333333333333	Box3	15.1166666666667	NA	NA	NA	NA	NA	NA	117	2	2011	Jun	0.982222856682841	8.56666666666667	1804	3903395	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114	2	2011	Jun	0.977063856483351	11.2166666666667	3641281	2	2011	Jun	0.978855685095358	3641281	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	120	2	2	1804	2011	Jun	0.986730579311981	4
